L_ADD_F,L_ADD_T,R_ADD_F,R_ADD_T,ROAD_NAME,ROAD_SUF,FULL_NAME,DIR,ALIAS,LANES,SURFACE_CO,YEAR_INSTA,OWNER,LIFECYCLES,SUBTYPE
0,0,0,0,AMERICAN PHAROAH,DR,AMERICAN PHAROAH DR,,,2,CON,2017-01-01,PR,COMP,7
0,0,0,0,BUBBLING OVER,RD,BUBBLING OVER RD,,,2,CON,2019-01-01,PR,COMP,7
0,0,0,0,AMERICAN PHAROAH,DR,AMERICAN PHAROAH DR,,,2,CON,2017-01-01,PR,COMP,7
0,0,0,0,AMERICAN PHAROAH,DR,AMERICAN PHAROAH DR,,,2,CON,2017-01-01,PR,COMP,7
9507,9555,0,0,FORWARD PASS,CIR,FORWARD PASS CIR,,,2,CON,2019-01-01,PR,COMP,7
0,0,0,0,SPECTACULAR BID,ST,SPECTACULAR BID ST,,,1,CON,2020-01-01,PR,PROP,7
0,0,0,0,SPECTACULAR BID,ST,SPECTACULAR BID ST,,,1,CON,2020-01-01,PR,PROP,7
12746,13194,12721,13197,DUST COMMANDER,CT,DUST COMMANDER CT,,,2,CON,2020-01-01,PR,PROP,7
0,0,0,0,WAR EMBLEM,PL,WAR EMBLEM PL,,,2,CON,2020-01-01,PR,PROP,7
0,0,0,0,BUBBLING OVER,RD,BUBBLING OVER RD,,,2,CON,2019-01-01,PR,COMP,7
9787,9897,0,0,FORWARD PASS,CIR,FORWARD PASS CIR,,,2,CON,2020-01-01,PR,PROP,7
13338,13594,13309,13597,AGILE,DR,AGILE DR,,,2,CON,2017-01-01,PR,COMP,7
0,0,0,0,FONSO,TRCE,FONSO TRCE,,,2,CON,2017-01-01,PR,COMP,7
0,0,12745,12873,PINK STAR,CT,PINK STAR CT,,,2,CON,2020-01-01,PR,PROP,7
12716,12788,0,0,EASY GOER,AVE,EASY GOER AVE,,,2,CON,2020-01-01,PR,PROP,7
0,0,0,0,EASY GOER,AVE,EASY GOER AVE,,,2,CON,2019-01-01,PR,COMP,7
0,0,0,0,TABASCO CAT,DR,TABASCO CAT DR,,,2,CON,2019-01-01,PR,COMP,7
0,0,0,0,AMERICAN PHAROAH,DR,AMERICAN PHAROAH DR,,,2,CON,2017-01-01,PR,COMP,7
0,0,16000,16000,RED BUD,DR,RED BUD DR,,,2,HMAC,1981-01-01,CI,COMP,7
0,0,0,0,GRIDIRON,RD,GRIDIRON RD,,,2,CON,2016-08-04,PR,COMP,7
0,0,0,0,GRIDIRON,RD,GRIDIRON RD,,,2,CON,2016-08-04,PR,COMP,7
0,0,0,0,GAYLORD,PKWY,GAYLORD PKWY,,,2,CON,2020-01-01,CI,PROP,6
0,0,0,0,GAYLORD,PKWY,GAYLORD PKWY,,,2,CON,2020-01-01,CI,PROP,6
0,0,0,0,JOHN HICKMAN,PKWY,JOHN HICKMAN PKWY,,,2,CON,2020-01-01,CI,PROP,5
0,0,0,0,JOHN HICKMAN,PKWY,JOHN HICKMAN PKWY,,,2,CON,2020-01-01,CI,PROP,5
0,0,0,0,HAWK,LN,HAWK LN,,,2,CON,2017-01-01,CI,COMP,7
0,0,0,0,COLLINSBROOK,DR,COLLINSBROOK DR,,,1,CON,2017-01-01,CI,COMP,7
0,0,0,0,COLLINSBROOK,DR,COLLINSBROOK DR,,,1,CON,2017-01-01,CI,COMP,7
14401,14599,0,0,COIT,RD,COIT RD,,CR 71,2,CON,2017-01-01,CI,COMP,4
14601,14799,0,0,COIT,RD,COIT RD,,CR 71,2,CON,2017-01-01,CI,COMP,4
0,0,0,0,COIT,RD,COIT RD,,CR 71,2,CON,2017-01-01,CI,COMP,4
14801,15299,0,0,COIT,RD,COIT RD,,CR 71,2,CON,2017-01-01,CI,COMP,4
0,0,0,0,FM 423,,FM 423,,,2,CON,2017-01-01,TX,COMP,4
0,0,12000,12298,FM 423,,FM 423,,,2,CON,2017-01-01,TX,COMP,4
0,0,12300,12698,FM 423,,FM 423,,,2,CON,2017-01-01,TX,COMP,4
0,0,12700,12998,FM 423,,FM 423,,,2,CON,2017-01-01,TX,COMP,4
0,0,13000,13598,FM 423,,FM 423,,,2,CON,2017-01-01,TX,COMP,4
0,0,0,0,FM 423,,FM 423,,,2,CON,2017-01-01,TX,COMP,4
0,0,13600,14298,FM 423,,FM 423,,,2,CON,2017-01-01,TX,COMP,4
0,0,0,0,FRISCO RANCH,RD,FRISCO RANCH RD,,,2,CON,2017-01-01,CI,COMP,7
0,0,0,0,FRISCO RANCH,RD,FRISCO RANCH RD,,,2,CON,2017-01-01,CI,COMP,7
0,0,0,0,FM 423,,FM 423,,,2,CON,2017-01-01,TX,COMP,4
0,0,14300,14598,FM 423,,FM 423,,,2,CON,2017-01-01,TX,COMP,4
0,0,0,0,PRAIRIE FIRE,DR,PRAIRIE FIRE DR,,,2,CON,2017-01-01,CI,COMP,7
0,0,14600,15198,FM 423,,FM 423,,,2,CON,2017-01-01,TX,COMP,4
0,0,15200,15998,FM 423,,FM 423,,,2,CON,2017-01-01,TX,COMP,4
0,0,0,0,ROCKHILL,PKWY,ROCKHILL PKWY,,GIBBS RD,2,CON,1900-01-01,CI,COMP,4
0,0,0,0,LITTLE RANCH,RD,LITTLE RANCH RD,,PANTHER CREEK RD,2,CON,2016-01-01,CI,COMP,7
0,0,0,0,PANTHER CREEK,PKWY,PANTHER CREEK PKWY,,,2,CON,2004-01-01,CI,COMP,4
0,0,0,0,PANTHER CREEK,PKWY,PANTHER CREEK PKWY,,,2,CON,2003-01-01,CI,COMP,4
0,0,0,0,TWO RIVERS,DR,TWO RIVERS DR,,,2,CON,2005-05-18,CI,COMP,7
0,0,0,0,ELDORADO,PKWY,ELDORADO PKWY,,FM 2934,3,CON,2009-01-01,TX,COMP,4
0,0,0,0,ELDORADO,PKWY,ELDORADO PKWY,,FM 2934,3,CON,2009-01-01,TX,COMP,4
0,0,0,0,SUNFLOWER,DR,SUNFLOWER DR,,,2,CON,2017-01-01,OT,COMP,7
0,0,2501,2699,FM 423,,FM 423,,,2,CON,2017-01-01,TX,COMP,4
0,0,2401,2499,FM 423,,FM 423,,,2,CON,2017-01-01,TX,COMP,4
0,0,0,0,SUNLAND PARK,DR,SUNLAND PARK DR,,,2,HMAC,1900-01-01,OT,COMP,7
0,0,2301,2399,FM 423,,FM 423,,,2,CON,2017-01-01,TX,COMP,4
0,0,0,0,BIGLEAF,DR,BIGLEAF DR,,,2,HMAC,1900-01-01,OT,COMP,7
0,0,0,0,IVY HILL,DR,IVY HILL DR,,,2,CON,2017-01-01,CI,COMP,7
0,0,0,0,RAVINE CREEK,RD,RAVINE CREEK RD,,,2,CON,2017-01-01,CI,COMP,7
14221,14399,0,0,COIT,RD,COIT RD,,CR 71,2,CON,2017-01-01,CI,COMP,4
13951,14219,0,0,COIT,RD,COIT RD,,CR 71,2,CON,2017-01-01,CI,COMP,4
0,0,0,0,HYATT,DR,HYATT DR,,,2,CON,2017-01-01,CI,COMP,7
0,0,10650,10698,WESTRIDGE,BLVD,WESTRIDGE BLVD,,,2,CON,2017-01-01,OT,COMP,4
0,0,10401,10499,JEREME,TRL,JEREME TRL,,,1,CON,2003-10-02,CI,COMP,6
0,0,13400,13948,COIT,RD,COIT RD,,CR 71,2,CON,2017-01-01,CI,COMP,4
0,0,0,0,COIT,RD,COIT RD,,CR 71,2,CON,2017-01-01,CI,COMP,4
0,0,0,0,SPLITBEARD,RD,SPLITBEARD RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,GARTNER,RD,GARTNER RD,,,1,CON,2018-01-01,CI,COMP,7
0,0,0,0,SPLITBEARD,RD,SPLITBEARD RD,,,2,CON,2018-01-01,CI,COMP,7
16287,16287,0,0,GARTNER,RD,GARTNER RD,,,1,CON,2018-01-01,CI,COMP,7
0,0,0,0,SPLITBEARD,RD,SPLITBEARD RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,CRAPE MYRTLE,RD,CRAPE MYRTLE RD,,,2,CON,2018-01-01,CI,COMP,7
15312,15396,0,0,CRAPE MYRTLE,RD,CRAPE MYRTLE RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,GARTNER,RD,GARTNER RD,,,1,CON,2018-01-01,CI,COMP,7
0,0,0,0,GARTNER,RD,GARTNER RD,,,1,CON,2018-01-01,CI,COMP,7
15018,15186,15071,15183,CRAPE MYRTLE,RD,CRAPE MYRTLE RD,,,2,CON,2018-01-01,CI,COMP,7
8103,8199,8150,8150,NEEDLEGRASS,RD,NEEDLEGRASS RD,,,2,CON,2018-01-01,CI,COMP,7
15480,15480,0,0,CRAPE MYRTLE,RD,CRAPE MYRTLE RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,GARTNER,RD,GARTNER RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,CRAPE MYRTLE,RD,CRAPE MYRTLE RD,,,1,CON,2018-01-01,CI,COMP,7
0,0,0,0,GARTNER,RD,GARTNER RD,,,1,CON,2018-01-01,CI,COMP,7
8415,8499,0,0,WILD RYE,RD,WILD RYE RD,,,2,CON,2018-01-01,CI,COMP,7
8313,8481,8380,8492,CHAPOTE,RD,CHAPOTE RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,CRAPE MYRTLE,RD,CRAPE MYRTLE RD,,,1,CON,2018-01-01,CI,COMP,7
0,0,0,0,GARTNER,RD,GARTNER RD,,,1,CON,2018-01-01,CI,COMP,7
0,0,0,0,CRAPE MYRTLE,RD,CRAPE MYRTLE RD,,,1,CON,2018-01-01,CI,COMP,7
0,0,0,0,GARTNER,RD,GARTNER RD,,,1,CON,2018-01-01,CI,COMP,7
0,0,0,0,CRAPE MYRTLE,RD,CRAPE MYRTLE RD,,,1,CON,2018-01-01,CI,COMP,7
0,0,0,0,GARTNER,RD,GARTNER RD,,,1,CON,2018-01-01,CI,COMP,7
0,0,0,0,CRAPE MYRTLE,RD,CRAPE MYRTLE RD,,,1,CON,2018-01-01,CI,COMP,7
0,0,0,0,GARTNER,RD,GARTNER RD,,,1,CON,2018-01-01,CI,COMP,7
0,0,0,0,GARTNER,RD,GARTNER RD,,,1,CON,2018-01-01,CI,COMP,7
0,0,0,0,GERMANTOWN,LN,GERMANTOWN LN,,,2,CON,2018-01-01,CI,COMP,7
15204,15292,0,0,CATALPA,RD,CATALPA RD,,,2,CON,2018-01-01,CI,COMP,7
15310,15378,0,0,CATALPA,RD,CATALPA RD,,,2,CON,2018-01-01,CI,COMP,7
8329,8481,8306,8474,NEEDLEGRASS,RD,NEEDLEGRASS RD,,,2,CON,2018-01-01,CI,COMP,7
15412,15480,0,0,CATALPA,RD,CATALPA RD,,,2,CON,2018-01-01,CI,COMP,7
7411,8507,8408,8480,TWISTPINE,RD,TWISTPINE RD,,,2,CON,2018-01-01,CI,COMP,7
15114,15186,0,0,CATALPA,RD,CATALPA RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,GARTNER,RD,GARTNER RD,,,2,CON,2018-01-01,CI,COMP,7
8531,8579,0,0,TWISTPINE,RD,TWISTPINE RD,,,2,CON,2018-01-01,CI,COMP,7
15028,15108,15015,15093,WINTERGRASS,RD,WINTERGRASS RD,,,2,CON,2018-01-01,CI,COMP,7
15006,15090,0,0,SASSAFRAS,RD,SASSAFRAS RD,,,2,CON,2018-01-01,CI,COMP,7
8409,8585,8414,8698,GERBERA DAISY,RD,GERBERA DAISY RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,14911,14989,WINTERGRASS,RD,WINTERGRASS RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,GERBERA DAISY,RD,GERBERA DAISY RD,,,2,CON,2018-01-01,CI,COMP,7
15118,15226,0,0,SASSAFRAS,RD,SASSAFRAS RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,8614,8796,BULLRUSH,RD,BULLRUSH RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,GARTNER,RD,GARTNER RD,,,2,CON,2018-01-01,CI,COMP,7
15260,15260,0,0,SASSAFRAS,RD,SASSAFRAS RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,14833,14885,WINTERGRASS,RD,WINTERGRASS RD,,,2,CON,2018-01-01,CI,COMP,7
8513,8799,0,0,ANACUA,RD,ANACUA RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,FINGERGRASS,RD,FINGERGRASS RD,,,2,CON,2018-01-01,CI,COMP,7
15108,15294,15111,15287,VIBURNUM,RD,VIBURNUM RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,NOGALITO,RD,NOGALITO RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,GARTNER,RD,GARTNER RD,,,1,CON,2018-01-01,CI,COMP,7
0,0,0,0,GARTNER,RD,GARTNER RD,,,1,CON,2018-01-01,CI,COMP,7
0,0,0,0,VIBURNUM,RD,VIBURNUM RD,,,1,CON,2018-01-01,CI,COMP,7
0,0,15375,15397,VIBURNUM,RD,VIBURNUM RD,,,1,CON,2018-01-01,CI,COMP,7
0,0,15309,15353,VIBURNUM,RD,VIBURNUM RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,GARTNER,RD,GARTNER RD,,,1,CON,2018-01-01,CI,COMP,7
0,0,0,0,GARTNER,RD,GARTNER RD,,,1,CON,2018-01-01,CI,COMP,7
0,0,0,0,VIBURNUM,RD,VIBURNUM RD,,,1,CON,2018-01-01,CI,COMP,7
0,0,0,0,VIBURNUM,RD,VIBURNUM RD,,,1,CON,2018-01-01,CI,COMP,7
15012,15196,15021,15183,SPIDER LILY,RD,SPIDER LILY RD,,,2,CON,2018-01-01,CI,COMP,7
8915,8987,8918,8990,FROSTWEED,RD,FROSTWEED RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,GARTNER,RD,GARTNER RD,,,1,CON,2018-01-01,CI,COMP,7
0,0,0,0,GARTNER,RD,GARTNER RD,,,1,CON,2018-01-01,CI,COMP,7
0,0,0,0,CRAPE MYRTLE,RD,CRAPE MYRTLE RD,,,1,CON,2018-01-01,CI,COMP,7
0,0,0,0,GARTNER,RD,GARTNER RD,,,1,CON,2017-01-01,CI,COMP,7
0,0,0,0,GARTNER,RD,GARTNER RD,,,1,CON,2017-01-01,CI,COMP,7
0,0,15013,15091,GERMANTOWN,LN,GERMANTOWN LN,,,2,CON,2018-01-01,CI,COMP,7
15132,15362,15119,15481,WINTERGRASS,RD,WINTERGRASS RD,,,2,CON,2018-01-01,CI,COMP,7
15308,15380,0,0,SASSAFRAS,RD,SASSAFRAS RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,14807,14807,WINTERGRASS,RD,WINTERGRASS RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,8912,8990,NOGALITO,RD,NOGALITO RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,15121,15373,BASKET OAK,RD,BASKET OAK RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,6940,6992,ELDARICA,PL,ELDARICA PL,,,2,CON,2016-01-01,CI,COMP,7
0,0,0,0,ACCESS,DR,ACCESS DR,,TEMPORARY ACCESS,2,CON,2016-01-01,PR,COMP,7
0,0,0,0,HICKORY,ST,HICKORY ST,,,2,CON,2020-01-01,CI,PROP,6
0,0,0,0,CUSTER BRIDGES,,CUSTER BRIDGES,,,2,CON,1900-01-01,PR,COMP,6
0,0,10710,10710,MANUEL,ST,MANUEL ST,,,2,CON,2017-01-01,PR,COMP,7
7211,7381,7172,7382,GOOSE CREEK,RD,GOOSE CREEK RD,,,2,CON,2018-01-01,CI,COMP,7
7452,7470,7411,7447,FAWNBROOK,LN,FAWNBROOK LN,,KELSEY LN,2,CON,2017-01-01,PR,COMP,7
7947,8089,7910,8196,RABBIT,DR,RABBIT DR,,TARN LN,2,CON,2017-01-01,PR,COMP,7
0,0,0,0,HICKORY BRANCH,DR,HICKORY BRANCH DR,,HICKORY CREEK CIR,2,CON,2017-01-01,PR,COMP,7
7807,7963,7940,8028,HICKORY BRANCH,DR,HICKORY BRANCH DR,,HICKORY CREEK CIR,2,CON,2017-01-01,PR,COMP,7
0,0,155,155,OLD NEWMAN,WAY,OLD NEWMAN WAY,,,2,CON,2017-01-01,PR,COMP,7
8201,8515,8200,8514,JUDGES,WAY,JUDGES WAY,,,2,CON,2017-01-01,PR,COMP,7
2512,2592,0,0,HORSETAIL,RD,HORSETAIL RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,YELLOWFLOWER,RD,YELLOWFLOWER RD,,,2,CON,2016-01-01,CI,COMP,7
0,0,4645,4645,WYNDHAM,LN,WYNDHAM LN,,,1,CON,2016-01-01,CI,COMP,7
15701,15799,15700,15798,EXECUTIVE,DR,EXECUTIVE DR,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,CENTRAL,DR,CENTRAL DR,,,2,CON,2018-01-01,CI,COMP,7
15801,16199,15800,16198,EXECUTIVE,DR,EXECUTIVE DR,,,2,CON,2018-01-01,CI,COMP,7
15825,16005,0,0,GATEWAY,DR,GATEWAY DR,,,2,CON,2018-01-01,CI,COMP,7
8830,9098,8831,9099,CORPORATE,DR,CORPORATE DR,,,2,CON,2018-01-01,CI,COMP,7
8460,8828,8461,8829,CORPORATE,DR,CORPORATE DR,,COUNTY ROAD 26,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,CENTRAL,DR,CENTRAL DR,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,GATEWAY,DR,GATEWAY DR,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,CANTLEY,RD,CANTLEY RD,,,2,CON,2020-01-01,CI,PROP,7
3408,3496,3411,3495,WAINFLEET,WAY,WAINFLEET WAY,,,2,CON,2020-01-01,CI,PROP,7
3308,3518,3349,3453,SINGER,LN,SINGER LN,,,2,CON,2020-01-01,CI,PROP,7
3546,3658,0,0,SINGER,LN,SINGER LN,,,2,CON,2020-01-01,CI,PROP,7
6723,6975,6720,6972,PADDINGTON,LN,PADDINGTON LN,,,2,CON,2020-01-01,CI,PROP,7
0,0,3617,3683,NEASDEN,AVE,NEASDEN AVE,,,2,CON,2020-01-01,CI,PROP,7
6921,6969,6926,6988,ENTWISTLE,RD,ENTWISTLE RD,,,2,CON,2020-01-01,CI,PROP,7
6717,6897,6712,6872,ENTWISTLE,RD,ENTWISTLE RD,,,2,CON,2020-01-01,CI,PROP,7
0,0,6616,6680,ENTWISTLE,RD,ENTWISTLE RD,,,2,CON,2020-01-01,CI,PROP,7
0,0,0,0,EARLSTON,CT,EARLSTON CT,,,2,CON,2020-01-01,CI,PROP,7
0,0,3715,3787,FELTHAM,BLVD,FELTHAM BLVD,,,2,CON,2020-01-01,CI,PROP,7
6619,6875,6614,6900,PEMBERTON,DR,PEMBERTON DR,,,2,CON,2020-01-01,CI,PROP,7
6919,6985,6926,6978,PEMBERTON,DR,PEMBERTON DR,,,2,CON,2020-01-01,CI,PROP,7
3418,3588,0,0,LADYWELL,RD,LADYWELL RD,,,2,CON,2020-01-01,CI,PROP,7
0,0,3809,3897,FELTHAM,BLVD,FELTHAM BLVD,,,2,CON,2020-01-01,CI,PROP,7
6633,6795,6608,6786,ALBANY,PARK,ALBANY PARK,,,2,CON,2020-01-01,CI,PROP,7
6811,6979,6814,6982,ALBANY,PARK,ALBANY PARK,,,2,CON,2020-01-01,CI,PROP,7
3622,3792,0,0,LADYWELL,RD,LADYWELL RD,,,2,CON,2019-01-01,CI,COMP,7
0,0,0,0,THURSTON,DR,THURSTON DR,,,2,CON,2019-01-01,CI,COMP,7
6613,6791,6650,6784,MISTLEY,PARK,MISTLEY PARK,,,2,CON,2019-01-01,CI,COMP,7
6815,6971,6810,6992,MISTLEY,PARK,MISTLEY PARK,,,2,CON,2019-01-01,CI,COMP,7
0,0,4065,4065,VIVION,DR,VIVION DR,,,2,CON,2019-01-01,CI,COMP,7
0,0,4119,4119,VIVION,DR,VIVION DR,,,2,CON,2019-01-01,CI,COMP,7
0,0,0,0,THURSTON,DR,THURSTON DR,,,2,CON,2019-01-01,CI,COMP,7
0,0,0,0,EDGESTONE,DR,EDGESTONE DR,,,2,CON,2019-01-01,CI,COMP,7
0,0,0,0,EDGESTONE,DR,EDGESTONE DR,,,2,CON,2019-01-01,CI,COMP,7
6675,6791,6616,6776,GAVIN,DR,GAVIN DR,,,2,CON,2019-01-01,CI,COMP,7
6835,6989,6820,6974,GAVIN,DR,GAVIN DR,,,2,CON,2019-01-01,CI,COMP,7
4110,4290,0,0,FARNSWORTH,BLVD,FARNSWORTH BLVD,,,2,CON,2019-01-01,CI,COMP,7
0,0,4137,4209,VIVION,DR,VIVION DR,,,2,CON,2019-01-01,CI,COMP,7
6613,6701,0,0,BARNES,DR,BARNES DR,,,2,CON,2019-01-01,CI,COMP,7
6723,6967,6738,6990,BARNES,DR,BARNES DR,,,2,CON,2019-01-01,CI,COMP,7
4264,4460,4215,4461,HANWELL,DR,HANWELL DR,,,2,CON,2020-01-01,CI,PROP,7
4220,4446,4227,4471,VIVION,DR,VIVION DR,,,2,CON,2020-01-01,CI,PROP,7
0,0,0,0,PLUMLEY,RD,PLUMLEY RD,,,2,CON,2020-01-01,CI,PROP,7
0,0,0,0,PLUMLEY,RD,PLUMLEY RD,,,2,CON,2020-01-01,CI,PROP,7
0,0,0,0,NORTH COUNTY,RD,NORTH COUNTY RD,,,2,CON,2018-01-01,CI,COMP,7
7348,7396,7217,7361,ZACHERY,DR,ZACHERY DR,,,2,CON,2018-01-01,CI,COMP,7
7414,7584,0,0,ZACHERY,DR,ZACHERY DR,,,2,CON,2018-01-01,CI,COMP,7
11807,11897,0,0,REBECCA,DR,REBECCA DR,,,2,CON,2018-01-01,CI,COMP,7
7208,7236,0,0,JOSHUA,RD,JOSHUA RD,,,2,CON,2018-01-01,CI,COMP,7
7252,7392,7357,7385,JOSHUA,RD,JOSHUA RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,NORTH COUNTY,RD,NORTH COUNTY RD,,,2,CON,2018-01-01,CI,COMP,7
7416,7584,7411,7587,JOSHUA,RD,JOSHUA RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,11706,11810,MIKAELA,DR,MIKAELA DR,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,PAPPUSGRASS,DR,PAPPUSGRASS DR,,,2,CON,2018-01-01,CI,COMP,7
7204,7364,7205,7395,SANCTUARY,DR,SANCTUARY DR,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,NORTH COUNTY,RD,NORTH COUNTY RD,,,2,CON,2018-01-01,CI,COMP,7
7414,7564,7417,7571,SANCTUARY,DR,SANCTUARY DR,,,2,CON,2018-01-01,CI,COMP,7
0,0,11836,11888,MIKAELA,DR,MIKAELA DR,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,PAPPUSGRASS,DR,PAPPUSGRASS DR,,,2,CON,2018-01-01,CI,COMP,7
7206,7394,7209,7345,SPRANGLETOP,ST,SPRANGLETOP ST,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,NORTH COUNTY,RD,NORTH COUNTY RD,,,2,CON,2018-01-01,CI,COMP,7
7410,7590,7413,7597,SPRANGLETOP,ST,SPRANGLETOP ST,,,2,CON,2018-01-01,CI,COMP,7
0,0,11956,12024,MIKAELA,DR,MIKAELA DR,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,PAPPUSGRASS,DR,PAPPUSGRASS DR,,,2,CON,2018-01-01,CI,COMP,7
7210,7298,7207,7391,SWITCHGRASS,RD,SWITCHGRASS RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,NORTH COUNTY,RD,NORTH COUNTY RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,7419,7595,SWITCHGRASS,RD,SWITCHGRASS RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,12058,12194,MIKAELA,DR,MIKAELA DR,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,PAPPUSGRASS,DR,PAPPUSGRASS DR,,,2,CON,2018-01-01,CI,COMP,7
7212,7392,7215,7319,SIDEOATS GAMA,ST,SIDEOATS GAMA ST,,,2,CON,2018-01-01,CI,COMP,7
0,0,12220,12220,NORTH COUNTY,RD,NORTH COUNTY RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,PAPPUSGRASS,DR,PAPPUSGRASS DR,,,2,CON,2018-01-01,CI,COMP,7
7208,7380,7211,7391,PANICUM,DR,PANICUM DR,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,NORTH COUNTY,RD,NORTH COUNTY RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,PAPPUSGRASS,DR,PAPPUSGRASS DR,,,2,CON,2018-01-01,CI,COMP,7
0,0,7217,7385,SACATON,TRL,SACATON TRL,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,NORTH COUNTY,RD,NORTH COUNTY RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,SACATON,TRL,SACATON TRL,,,2,CON,2018-01-01,CI,COMP,7
12225,12395,12216,12396,MIKAELA,DR,MIKAELA DR,,,2,CON,2018-01-01,CI,COMP,7
12421,124943,12418,12474,MIKAELA,DR,MIKAELA DR,,,2,CON,2018-01-01,CI,COMP,7
7408,7460,0,0,COTTON TOP,RD,COTTON TOP RD,,,2,CON,2018-01-01,CI,COMP,7
7486,7590,7529,7581,COTTON TOP,RD,COTTON TOP RD,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,MIKAELA,DR,MIKAELA DR,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,MIKAELA,DR,MIKAELA DR,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,SANCTUARY,DR,SANCTUARY DR,,,2,CON,2018-01-01,CI,COMP,7
0,0,7597,7597,SANCTUARY,DR,SANCTUARY DR,,,2,CON,2018-01-01,CI,COMP,7
7592,7592,0,0,SANCTUARY,DR,SANCTUARY DR,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,MIKAELA,DR,MIKAELA DR,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,SANCTUARY,DR,SANCTUARY DR,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,SANCTUARY,DR,SANCTUARY DR,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,MIKAELA,DR,MIKAELA DR,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,SANCTUARY,DR,SANCTUARY DR,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,MIKAELA,DR,MIKAELA DR,,,2,CON,2018-01-01,CI,COMP,7
0,0,11922,11922,MIKAELA,DR,MIKAELA DR,,,2,CON,2018-01-01,CI,COMP,7
0,0,0,0,BURNHAM,ST,BURNHAM ST,,,2,CON,2019-01-01,CI,COMP,7
0,0,0,0,BLAIRVIEW,ST,BLAIRVIEW ST,,,2,CON,2020-01-01,CI,PROP,7
0,0,0,0,FIELDGATE,ST,FIELDGATE ST,,,2,CON,2019-01-01,CI,COMP,7
0,0,0,0,FIELDGATE,ST,FIELDGATE ST,,,2,CON,2019-01-01,CI,COMP,7
0,0,0,0,GORDON,ST,GORDON ST,,,2,CON,2019-01-01,CI,COMP,7
0,0,0,0,CHURCH,ST,CHURCH ST,,,2,CON,2019-01-01,CI,COMP,7
0,0,0,0,CHURCH,ST,CHURCH ST,,,2,CON,2019-01-01,CI,COMP,7
0,0,5995,5995,GORDON,ST,GORDON ST,,,2,CON,2019-01-01,CI,COMP,7
0,0,0,0,GORDON,ST,GORDON ST,,,1,CON,2019-01-01,CI,COMP,7
0,0,0,0,GORDON,ST,GORDON ST,,,1,CON,2019-01-01,CI,COMP,7
0,0,0,0,CHURCH,ST,CHURCH ST,,,1,CON,2019-01-01,CI,COMP,7
